,Image,Video,Frame,Class,Presence,TorsoBoundingBoxRatio,HeadGroundDistance,BufferedHeadGroundDistance,HeadVelocity,BufferedHeadVelocity,TorsoHeight,BufferedTorsoHeight,Centroid,BufferedCentroid
118,1608737465702208025,4,24,0,1.0,0.2615870178666417,1.0197184701503488,0.9153872132301332,-0.11975689977407455,-0.02019408345222473,1.0463812062993505,0.9425548315048218,0.7129204273223877,0.6570559740066528
119,1608737465940727592,4,25,0,1.0,0.26755716906326904,1.0405067615947723,0.9522644281387328,-0.08143220841884613,-0.02645983174443245,1.0670938804964467,0.9784533381462096,0.7250868678092957,0.676530659198761
120,1608737466236655304,4,26,0,1.0,0.29402073402542306,1.058699092194051,0.9903531670570374,-0.00420499499887228,-0.015907960012555122,1.085259083884352,1.016515612602234,0.7339798212051392,0.6964024305343628
121,1608737466388627619,4,27,0,1.0,0.2969304876131933,1.0791800409231935,1.025310754776001,-0.047342050820589066,-0.02348320186138153,1.1057391284562466,1.0514448881149292,0.747643768787384,0.715643048286438
122,1608737466465948722,4,28,0,1.0,0.2940039836729675,1.0948818792826591,1.058597207069397,-0.0008196139242500068,-0.01951497606933117,1.123735404138884,1.0856417417526243,0.7644745707511902,0.7368211150169373
123,1608737467005956776,4,29,0,1.0,0.24904524513664744,1.2080394384588409,1.0962613821029663,-0.006459027994424105,-0.007804491091519593,1.2369279741353505,1.1237510442733765,0.8527042269706726,0.7647778391838074
124,1608737467077426042,4,30,0,1.0,0.2480729303288429,1.2082169858685974,1.1298035383224487,-0.034104667603969574,-0.006192216649651527,1.2394345291702271,1.1582192182540894,0.851904571056366,0.7901413440704346
125,1608737467305157084,4,31,0,1.0,0.2480654008339189,1.2061764679675493,1.1592990159988403,6.818795372964814e-05,-0.00762737775221467,1.2373645032250884,1.1886403560638428,0.8488752841949463,0.8131204843521118
126,1608737467754033289,4,32,0,1.0,0.2456341444129181,1.19277005754949,1.1820169687271118,0.010665030218660831,-0.0051104836165905,1.2287034384591662,1.2132331132888794,0.8382862210273743,0.8312489986419678
127,1608737467829720661,4,33,0,1.0,0.2470973433531341,1.192668042488119,1.201574206352234,-0.03148898482322693,-0.005521934479475021,1.2285603016132869,1.2341980934143066,0.8361570239067078,0.8455854654312134
128,1608737468281161605,4,34,0,1.0,0.2579443177687852,1.243322471070108,1.2086308002471924,-0.008553003892302513,-0.007291335612535477,1.2767186134084856,1.2421562671661377,0.8567019104957581,0.8463850021362305
129,1608737468567771032,4,35,0,0.96,0.2630671105285983,1.2452248329074551,1.2160323858261108,-0.016659991815686226,-0.007424226962029935,1.2761755776279975,1.2495044469833374,0.8491759300231934,0.8458393216133118
130,1608737468720298709,4,36,0,0.96,0.2733794064613982,1.234356665614426,1.221668362617493,0.04673249274492264,-0.00627641286700964,1.2675616230293576,1.2555439472198486,0.8430702090263367,0.8446782827377319
131,1608737469087680767,4,37,1,0.96,0.3282029195562226,1.1905768339359517,1.2212297916412354,0.0156878512352705,0.0032766356598585844,1.2212267349511412,1.2540485858917236,0.814561128616333,0.8399332761764526
132,1608737469317064923,4,38,1,0.96,0.3545173306140122,1.179939243848101,1.2186840772628784,0.4164857566356659,0.01294342614710331,1.2102131588603098,1.250379204750061,0.8149740099906921,0.8356966376304626
133,1608737469397806073,4,39,1,1.0,0.3764767880416117,1.1620147195142732,1.2024224996566772,0.34640568494796753,0.03677273541688919,1.1852523130303227,1.232085943222046,0.7913544774055481,0.8226271271705627
134,1608737469688721765,4,40,1,0.8,0.4660307410287902,0.9976268604809736,1.1529028415679932,0.574135959148407,0.06846481561660768,1.0254983183806428,1.1819504499435425,0.6449812054634094,0.7817882299423218
135,1608737469838645324,4,41,1,0.76,0.5037261344595969,0.9132926095273832,1.0886900424957275,0.6339797973632812,0.08473928272724153,0.9434142822430762,1.1171209812164309,0.5536218285560608,0.7238985300064087
136,1608737470002895170,4,42,1,0.64,0.8948980346404871,0.7503614813256073,1.000646948814392,0.02552884072065353,0.09585399925708772,0.6412045987117847,1.0011165142059326,0.424749493598938,0.6459362506866455
137,1608737470077615646,4,43,1,0.8,0.820081910155027,0.7535196459188364,0.9153630137443542,0.809078574180603,0.09184741228818892,0.7628428940173659,0.9116424918174744,0.4690214097499848,0.5767456889152527
138,1608737470153058897,4,44,1,0.64,0.9830774035451834,0.7829701935596566,0.8395541310310364,0.7717946767807007,0.09793508797883987,0.6897515326860932,0.8125423192977905,0.5285627245903015,0.5241873264312744
139,1608737470374470303,4,45,1,0.6,1.1612686718809409,0.6096239389939818,0.7619536519050598,0.622665286064148,0.09344716370105743,0.6517666216021155,0.7377959489822388,0.4235608577728272,0.4799032509326935
140,1608737470601578711,4,46,1,0.4,2.573034476321089,0.5153311636394671,0.6823613047599792,0.569774329662323,0.09881289303302764,0.17647838879607208,0.5844087600708008,0.4965169429779053,0.4684822857379913
141,1608737470677361296,4,47,1,0.52,1.2692823821595127,0.4956839260899114,0.6314257383346558,0.8093697428703308,0.6631664633750916,0.6136742383270007,0.5789027214050293,0.377172976732254,0.458967000246048
142,1608737470916526082,4,48,1,0.36,4.19069599634478,0.3877776198430476,0.5582773685455322,0.7362674474716187,0.6710106134414673,0.13795401528553386,0.4539249539375305,0.4258571267127991,0.4503341317176819
143,1608737513839210702,4,1,0,1.0,0.21884509139845107,0.5282671136315125,0.5073367953300476,-0.3400750756263733,-0.18816502392292025,0.5409810153345326,0.4241708517074585,0.3670238554477692,0.41802632808685297
144,1608737513913051716,4,2,0,1.0,0.21124466774783607,0.5305782136081897,0.4915275871753693,-1.399639768351335e-05,-0.22207944095134727,0.54334916151156,0.4024873375892639,0.3693245649337769,0.4071790874004364
145,1608737513989201421,4,3,0,1.0,0.22291730315633232,0.5416223338671872,0.4967858195304871,-0.0005087502067908645,-0.25651150941848755,0.5544316305817796,0.4780780076980591,0.3774579167366028,0.3833673000335693
146,1608737514145205258,4,4,0,1.0,0.219728999333072,0.5486867724706249,0.5073863863945007,-2.0822759324801154e-05,-0.14003752171993256,0.5656978295607318,0.4684827327728272,0.3828887343406677,0.38451042771339417
147,1608737514373159775,4,5,0,1.0,0.2332671267467241,0.5600701229303024,0.5418448448181152,-0.01867324858903885,-0.16003508865833282,0.5730360443516899,0.5554991364479065,0.3899070620536804,0.377320408821106
148,1608737514601281288,4,6,0,1.0,0.2812290509720461,0.567433955487605,0.5496782660484314,-0.018970275297760963,-0.0017236642306670547,0.5846175390500793,0.5642264485359192,0.3920254707336426,0.38232076168060297
149,1608737514753858726,4,7,0,1.0,0.27967424193230755,0.5796609394315854,0.5594947934150696,-0.027903111651539803,-0.002526004100218416,0.5927225814830742,0.5741010904312134,0.3937635123729706,0.3872085213661194
150,1608737514983181288,4,8,0,1.0,0.25021642097827346,0.5836206872945736,0.5678944587707521,-8.373121090698987e-05,-0.002449154388159513,0.5967759553425563,0.5825700163841248,0.3942420780658722,0.3905653953552246
151,1608737515210334157,4,9,0,1.0,0.2206587040015429,0.5885236609659433,0.5758618712425232,-3.451106977081508e-06,-0.002402265323325992,0.6017900937476872,0.5897884368896484,0.39828115701675415,0.393643856048584
152,1608737515514216405,4,10,0,1.0,0.21664953053598893,0.6249169036740054,0.5888312458992004,5.296888775774278e-05,-0.0015827055322006345,0.6383014228047017,0.6028415560722351,0.4278393387794495,0.4012303054332733
153,1608737515746535562,4,11,0,1.0,0.21093853584252087,0.6486805934501659,0.6050805449485779,3.290157837909646e-05,-0.0007846101652830839,0.6621974924660182,0.6183574795722961,0.44528281688690186,0.4118817746639252
154,1608737515975170145,4,12,0,1.0,0.2067018537293676,0.6691155452879723,0.6229714751243591,-0.020085426047444344,-0.0008344920934177934,0.6827685835502649,0.6363667249679565,0.4590289592742921,0.4249348640441895
155,1608737516200792619,4,13,0,1.0,0.21572570885872167,0.6855106893599111,0.6433494687080383,-0.0020375661551952358,-0.0014065791619941592,0.7039610442297605,0.6578037142753601,0.4654844701290129,0.4391833245754242
156,1608737516427394241,4,14,0,1.0,0.21934566785757567,0.6984054765410938,0.6653258204460144,-0.00015094304399099198,-0.002506099408492446,0.7216780678611794,0.6817812919616699,0.4795430302619934,0.45543572306633
157,1608737516657072639,4,15,0,1.0,0.2194077005209696,0.7031703334304512,0.6809765100479126,-2.9345394068514e-05,-0.00254449644125998,0.7265869052080967,0.6994383931159973,0.4844036400318146,0.4667485952377319
158,1608737516887126333,4,16,0,1.0,0.2273233248997967,0.7070796189161447,0.6926563382148743,0.020657766610383987,-0.001672647544182837,0.7259069589774573,0.7121803760528564,0.4863382279872894,0.474959671497345
159,1608737517116074438,4,17,0,1.0,0.2434855621792212,0.6942728479478082,0.6976877450942993,0.004147966857999563,0.0014660094166174527,0.7130535328481691,0.7182373404502869,0.4714339971542358,0.4774406850337982
160,1608737517346646992,4,18,1,1.0,0.2567053763723897,0.6643178425522037,0.6934492588043213,0.1822936832904816,0.01204017084091902,0.6922902197171958,0.7159031629562378,0.44283711910247797,0.4729112088680267
161,1608737517562046382,4,19,1,0.96,0.30227922260554857,0.5964133808188028,0.6730507612228394,0.2401652336120605,0.021598948165774345,0.6059202639110575,0.6927515864372253,0.3538026213645935,0.4477631151676178
162,1608737517774519257,4,20,1,0.88,0.36057563416125815,0.5517504589873369,0.6427668333053589,0.4217560589313507,0.03822555765509605,0.5752954492177788,0.6624932885169983,0.29240816831588745,0.4093640148639679
163,1608737517988618844,4,21,1,0.8,0.4676826949753106,0.7585662088278053,0.6530641317367554,0.6186332702636719,0.062001623213291175,0.7682016338111971,0.6709522008895874,0.4971157312393189,0.4115195274353027
164,1608737518198518395,4,22,1,0.64,0.4724477725068058,0.5696981468903423,0.6281492114067078,0.04211453720927239,0.09401263296604156,0.6028734348994674,0.6489162445068359,0.3457590937614441,0.3863845467567444
165,1608737518407397515,4,23,1,0.6,0.6995468422331033,0.2940417790686813,0.5540940165519714,1.3504263162612915,0.13921356201171875,0.34171480639695617,0.578801155090332,0.13465508818626404,0.32474812865257263
166,1608737561853848867,6,1,0,0.44,0.254667056738282,-1.0,0.5540940165519714,0.0,0.13921356201171875,2.0068060005664217,0.8589782118797302,1.0536930561065674,0.4647262096405029
167,1608737561941325042,6,2,0,0.52,0.28221013945819184,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.9540836191424364,1.1347358226776123,1.134321212768555,0.6331087946891785
168,1608737562021555789,6,3,0,0.52,0.3261187872701189,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.8229703681038516,1.3456895351409912,1.038183093070984,0.7413222789764404
169,1608737562103125312,6,4,0,0.56,0.3278824563208901,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.76017364757794,1.5771496295928955,0.9906271696090698,0.8702958822250366
170,1608737562181698873,6,5,0,0.52,0.33535460299042685,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.701746016823054,1.8491557836532595,0.9550610780715942,1.034377098083496
171,1608737562251370081,6,6,0,0.52,0.34372520984115706,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.6575412664920728,1.7793029546737669,0.9237279891967772,1.008384108543396
172,1608737562322233336,6,7,0,0.52,0.3391660346684961,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.609489042406157,1.7103841304779053,0.8944443464279175,0.9604087471961976
173,1608737562391437852,6,8,0,0.52,0.3333372820195944,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.560130220213106,1.6578160524368286,0.8654751777648926,0.9258671402931212
174,1608737562462269900,6,9,0,0.52,0.3338688139681906,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.5045971749568274,1.6067007780075069,0.8207995891571045,0.8919016122817993
175,1608737562533140193,6,10,0,0.4,0.5993602469028609,-1.0,0.5540940165519714,0.0,0.13921356201171875,0.7809670039950222,1.4225449562072754,0.6111432313919067,0.8231180310249329
176,1608737562673628061,6,11,0,0.56,0.32151386899077394,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.426791092535451,1.3763948678970337,0.7999749183654785,0.7983673810958862
177,1608737562885026277,6,12,0,0.64,0.26899657291986745,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.6576964338467601,1.3860363960266109,1.07952880859375,0.8353843688964844
178,1608737562956845138,6,13,0,0.68,0.25253397733013355,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.7344871420677996,1.4209078550338743,1.1809388399124146,0.8984770774841309
179,1608737563169869688,6,14,0,0.84,0.24330216765264284,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.6678251568764155,1.453553318977356,1.1554468870162964,0.9654065370559692
180,1608737563312046820,6,15,1,0.88,0.24032477664510554,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.5370463241173629,1.604769229888916,1.0606426000595093,1.0553064346313477
181,1608737563542978465,6,16,1,0.88,0.26305583813106104,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.3275118334413742,1.5849133729934692,0.8767290115356445,1.0706572532653809
182,1608737563849025869,6,17,1,0.88,0.2850819497642623,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.1136374852259034,1.476101636886597,0.7085084915161133,0.9964531660079956
183,1608737564001915482,6,18,0,0.88,0.3364734598048775,-1.0,0.5540940165519714,0.0,0.13921356201171875,1.049933664470578,1.3391908407211304,0.6709502935409546,0.8944554924964905
184,1608737564161162888,6,19,0,0.68,0.38916156611289227,-1.0,0.5540940165519714,0.0,0.13921356201171875,0.9697844658701849,1.1995826959609983,0.6406775712966919,0.7915015816688538
185,1608737564315452988,6,20,0,0.8,0.4171832823010765,-1.0,0.5540940165519714,0.0,0.13921356201171875,0.8502073690881253,1.062214970588684,0.5743367671966553,0.694240391254425
186,1608737564469846821,6,21,0,0.92,0.3866250930399734,0.7756395561082481,0.5899392366409302,-0.28454095125198364,0.2602843940258026,0.7933244114187857,0.9553775191307068,0.5821327567100525,0.6353211402893066
187,1608737564543175415,6,22,0,0.44,0.8549678240495666,0.26941750725348984,0.5334726572036743,0.5950320363044739,0.2577282786369324,0.3001752333704471,0.7926850318908691,0.1167377308011055,0.5169669985771179
188,1608737602108315284,7,1,0,1.0,0.22806107832261344,0.5746180317411377,0.4966829717159271,-0.18733976781368256,0.03690177947282791,0.5901712853927888,0.7007325291633606,0.39773839712142944,0.4623246490955353
189,1608737602186154062,7,2,0,1.0,0.21825800568742,0.5810939426322854,0.4989621639251709,0.00014873912732582542,0.025848180055618286,0.5967577607239062,0.6261272430419922,0.40042781829833984,0.4142746925354004
190,1608737602262697975,7,3,0,1.0,0.21217988649996805,0.5877380605634085,0.5577014088630676,-0.00040978004108183086,-0.09796180576086044,0.6060364756040796,0.5772930383682251,0.4049399793148041,0.3803953230381012
191,1608737602336754761,7,4,0,1.0,0.21277955458260006,0.6009738327511939,0.5227682590484619,-0.0001887798571260646,-0.1587890386581421,0.6193677496035448,0.5425016880035399,0.4164519608020783,0.34725919365882874
192,1608737602417596818,7,5,0,1.0,0.21518127320672853,0.6111530182431494,0.5911153554916382,-0.03231489285826683,-0.17160733044147491,0.6270566739326011,0.6078779697418213,0.4233168363571167,0.4085749983787537
193,1608737602496812176,7,6,0,1.0,0.21334562270961369,0.6178825748879907,0.5997682809829712,-0.033950962126255035,-0.013733981177210808,0.6337971989547582,0.6166031956672668,0.428679883480072,0.41476330161094666
194,1608737602574083349,7,7,0,1.0,0.2083414111170049,0.623011781255045,0.6081518530845642,-0.10169852524995804,-0.034041129052639015,0.6336264909441318,0.6239769458770752,0.42812052369117737,0.4203018248081207
195,1608737602646266865,7,8,0,1.0,0.21168361991734885,0.6271681387677221,0.6160378456115723,-0.03652099519968033,-0.04121918976306915,0.6377754898380988,0.6303247213363647,0.43135732412338257,0.4255852997303009
196,1608737602787408260,7,9,0,1.0,0.2386664481522456,0.6313335619472045,0.6221097707748413,-0.0190356969833374,-0.04101409018039704,0.6445979758886888,0.6353707909584045,0.4323854148387909,0.42877197265625
197,1608737602926488824,7,10,0,1.0,0.2469989901342521,0.6328099825279272,0.6264411807060242,1.4927846677892374e-05,-0.031182775273919106,0.6461167503877612,0.6391828060150146,0.4320602715015411,0.4305206537246704
198,1608737603068540644,7,11,0,1.0,0.2397206724297954,0.6342346256176031,0.6297116279602051,1.109470485971542e-05,-0.0026979290414601564,0.6449754594869843,0.64141845703125,0.4339565336704254,0.4315759837627411
199,1608737603212245792,7,12,0,1.0,0.2245392444619162,0.6410855284144441,0.6333263516426086,3.0031005735509093e-06,-0.0010685314191505313,0.6544716876919592,0.6455875039100647,0.4416729211807251,0.43428650498390203
200,1608737603424062576,7,13,0,1.0,0.21915355938952472,0.65863825781853,0.6396203637123108,-0.00017971119086723777,-0.0005269427201710641,0.6720674988187332,0.6524458527565002,0.4573922157287598,0.43949347734451294
201,1608737603499663306,7,14,0,1.0,0.2147932359631132,0.6709579415176686,0.6475452184677124,-0.00026858551427721977,-1.3252773669591988e-06,0.6870627594430664,0.6609387993812561,0.4674282670021057,0.4465020298957825
202,1608737603792238448,7,15,0,1.0,0.21139106836569505,0.6938510318713222,0.6597534418106079,-0.009208228439092636,-0.0005237277946434915,0.7126772100389773,0.6742509603500366,0.4778012633323669,0.4556502401828766
203,1608737604178024391,7,16,0,0.96,0.2153235798301028,0.7247810758145384,0.6778627634048462,-0.00287020718678832,-0.0029950812458992004,0.7382990248479985,0.6929156184196472,0.4939865469932556,0.4676562547683716
204,1608737604408150273,7,17,0,1.0,0.21512249013773305,0.7369500313502501,0.6970356702804565,-0.035157229751348495,-0.004421481862664223,0.7532071676571834,0.7126627564430237,0.4976244866847992,0.478846549987793
205,1608737604479470586,7,18,0,1.0,0.2214468774508654,0.7384504493534174,0.7129981517791748,-0.0008210114319808781,-0.004541415721178055,0.7573806168630959,0.7297253608703613,0.4990251362323761,0.4871731400489807
206,1608737604849664316,7,19,0,1.0,0.22974376833437524,0.7452980662609476,0.7278661131858826,-0.007235964294523002,-0.00477534718811512,0.7669446178624114,0.7457017302513123,0.5108525156974792,0.4958579838275909
207,1608737605004696808,7,20,0,1.0,0.2412113564656889,0.7576317491293356,0.7406222820281982,7.246478617162213e-06,-0.002471879823133349,0.7766923295839268,0.7585047483444214,0.5177748203277588,0.5038527250289917
208,1608737605076439888,7,21,0,1.0,0.23962432590597665,0.761993791384511,0.7480648159980774,0.03698333352804184,-0.0015678235795348885,0.7836998380249671,0.7675849199295044,0.5202239155769348,0.5091001987457275
209,1608737605446101680,7,22,1,1.0,0.2544668793145445,0.7393006160880703,0.7485349178314209,0.13285678625106812,0.009199532680213451,0.7611244938620734,0.7691683769226074,0.4828496873378754,0.5061452388763428
210,1608737605523220282,7,23,1,0.96,0.28890703500739123,0.6976884104189789,0.7403825521469116,0.2838301360607147,0.013300479389727116,0.7195629974167517,0.7616048455238342,0.44504278898239136,0.4953487515449524
211,1608737605596934818,7,24,1,0.96,0.3054813379198497,0.6727314035744167,0.7258691787719727,0.372496485710144,0.02005946822464466,0.6919209763967655,0.7466001510620117,0.4219241142272949,0.4775630831718445
212,1608737605822038051,7,25,1,0.92,0.37449541444195256,0.6256998549576092,0.699482798576355,0.37984076142311096,0.2283204793930053,0.6477558584960468,0.7208128571510315,0.358794778585434,0.4457670748233795
213,1608737605893354992,7,26,1,0.84,0.4248971421677592,0.6198416911078135,0.6710523962974548,0.5819258689880371,0.2759939432144165,0.644770319779909,0.6930269002914429,0.3459064066410065,0.41090357303619385
214,1608737606032095002,7,27,1,0.8,0.5500651677612409,0.5890263828451471,0.640997588634491,0.016911260783672333,0.05149214342236519,0.6112343611752797,0.6630489230155945,0.30237388610839844,0.3748084008693695
215,1608737606180973756,7,28,1,0.64,0.4891518789625208,0.4915455382601033,0.5997689962387085,0.6189633011817932,0.06493259221315384,0.5138743529119469,0.6219111680984497,0.21037909388542173,0.3278756439685821
216,1608737606261145016,7,29,1,0.56,0.6022067442601211,0.4691317171785626,0.5590490102767944,0.665766716003418,0.07007411867380142,0.4943933883037334,0.5824056267738342,0.166200190782547,0.27673086524009705
217,1608737664771694522,8,1,0,1.0,0.2623927624680671,0.6068358925362045,0.5552762746810913,0.2562659978866577,-0.049079347401857376,0.6237353490883036,0.5776015520095825,0.41443490982055664,0.2878589034080505
218,1608737664847452462,8,2,0,1.0,0.26120789156664503,0.6189858929651381,0.5551050901412964,-0.1124073937535286,-0.06504298746585846,0.6303513417012697,0.5747177600860596,0.41882771253585815,0.30244314670562744
219,1608737664926161956,8,3,0,1.0,0.2612107673630455,0.6228541713997845,0.5618706345558167,3.909830775228329e-05,0.2249171882867813,0.6342928204607018,0.5793294906616211,0.4214458763599396,0.3262575566768646
220,1608737665000455449,8,4,0,1.0,0.2522158761979049,0.6269303030298337,0.588947594165802,-3.650987764558522e-06,-0.12397239357233047,0.638449203269162,0.6042444109916687,0.4256206154823303,0.36930587887763977
221,1608737665079980356,8,5,0,1.0,0.2431411276928277,0.6312772536995329,0.6213767528533936,-0.00024608150124549866,-0.14189143478870392,0.6428780546032591,0.6339413523674011,0.4281005859375,0.4216859340667725
222,1608737665156432361,8,6,0,1.0,0.2431434464829601,0.6357672886965013,0.6271629929542542,1.027066218739492e-06,-0.0018266360275447366,0.647450469172469,0.6386843919754028,0.431139200925827,0.4250267744064331
223,1608737665235675774,8,7,0,1.0,0.2252325388765417,0.6412350869745818,0.6316128373146057,-7.495473982999101e-05,-8.179352334991561e-06,0.6530245391509361,0.6432190537452698,0.43483489751815796,0.4282282292842865
224,1608737665309241351,8,8,0,1.0,0.2161585154725396,0.6468008938966644,0.6364021897315979,0.00023564479488413776,-5.140506345924224e-06,0.6587014883951449,0.648100733757019,0.43862032890319824,0.4316631257534027
225,1608737665388058796,8,9,0,1.0,0.21526688493804333,0.6524302251769347,0.6415022015571594,0.0376548245549202,0.007636058144271374,0.6673757246078699,0.6538860201835632,0.4444003403186798,0.4354190528392792
226,1608737665458496920,8,10,0,1.0,0.21533026289130447,0.6582044080571668,0.6468876004219055,3.808526889770292e-05,0.00787816010415554,0.6732632878601658,0.6599631309509277,0.4468520879745483,0.4391693770885468
227,1608737665529861364,8,11,0,1.0,0.21976138560699754,0.6610052157093925,0.6519351601600647,0.08501210808753967,0.02423158660531044,0.6792521612929999,0.6663234233856201,0.4518103897571564,0.4433036148548126
228,1608737665599474529,8,12,0,1.0,0.22429708333625129,0.6672807117557591,0.65714430809021,0.04499497637152672,0.033499181270599365,0.6857610180562873,0.6728707551956177,0.4551064372062683,0.4473579227924347
229,1608737665741961064,8,13,0,0.96,0.21989339017209944,0.7014731401743208,0.6680787205696106,0.022103376686573032,0.03540179878473282,0.7201142324704995,0.6851533055305481,0.4806132912635803,0.4557565152645111
230,1608737665813770764,8,14,0,0.96,0.2231549830742888,0.7113116074416166,0.6798550486564636,0.0429205559194088,0.0362529456615448,0.7300856538817774,0.697695255279541,0.4872834384441376,0.4643331170082092
231,1608737665957705919,8,15,0,0.96,0.2264514783819039,0.7239487604992854,0.6930038928985596,0.021900000050663948,0.03722451254725456,0.7397830393844137,0.7109992504119873,0.4952540993690491,0.4740135371685028
232,1608737666027767098,8,16,0,0.96,0.2265018022006145,0.7305200176819379,0.7069067955017091,8.206331585824955e-06,0.002618844620883465,0.7465008506812579,0.7244489789009094,0.4981973469257355,0.4832909107208252
233,1608737666394110613,8,17,0,1.0,0.2317534082233235,0.7307235704940515,0.7195953726768494,0.026255642995238304,0.00374059216119349,0.7500047666953941,0.7372977137565613,0.4984387755393982,0.4919573962688446
234,1608737666548134780,8,18,0,1.0,0.2270132411270894,0.7484130155235016,0.7289833426475525,-0.06299502402544023,0.0012126584770157929,0.7710669114041991,0.7474882006645203,0.5076079368591309,0.4973563253879547
235,1608737666633163081,8,19,0,1.0,0.2291943523877661,0.7589741736490453,0.7385159134864807,-0.07617080956697464,-0.0006594854639843106,0.7818260330768441,0.7578363418579102,0.5174226760864258,0.5033841729164124
236,1608737667179824639,8,20,0,1.0,0.22106720063505111,0.814985910024262,0.7567233443260193,-0.0054101403802633286,-0.0033345636911690235,0.8409392345880029,0.7780675292015076,0.5601168870925903,0.5163567066192627
237,1608737667331769884,8,21,0,1.0,0.2289945042663234,0.8329750763430855,0.7772144079208374,-0.020793318748474118,-0.0064144269563257686,0.8558301982365119,0.7999334335327148,0.570601761341095,0.5308375954627991
238,1608737667564269072,8,22,0,1.0,0.232320031530518,0.8500961384393527,0.8010888695716858,-0.00012988144590053707,-0.008337038569152355,0.8729469777138421,0.8245218992233276,0.5825526118278503,0.5476604104042053
